Package name,Reviewer name,Review,Rating
com.wb.headsup,Sean M,"Fun game, but they're constantly making the user experience worse in favor of monetization. They removed ALL settings (including the adjustable timer) and menu navigation has gotten worse with each update. Half of the screen is taken up by offers for more purchases on screens where that used to be entirely gameplay. Decks no longer have descriptions available. No way to disable Live Replay without restricting app permissions. It's frustrating to see it get worse and worse.",2
com.wb.headsup,Paweł Dziemianko,"Used to play this app a lot, even bought extra decks. For my work, however, I need to make customized decks and it’s a nightmare. First off, there’s just ONE you can make at a time. Adding new words is tough. The start screen is overloaded with rubbish nagging you to buy extra decks etc. Frustrating is the word that sums up my experience. BTW, try CHARADES, so far it has worked briliantly for me.",2
com.wb.headsup,5orsky Sorsky,"U.I isn't done very well. You have to scroll through over dozens if not hundreds of genres in order to find what you're looking for, granted that it keeps the ones you play in front but I would really like to see a favourites tab or even a search tab. The make your own deck is really a great addition but it's not working as fluid as I would like. It doesn't save the name of the deck and descriptions properly and it would be great if that also has its own tab and creation for easy edits.",3
com.wb.headsup,Oliver Winwood,"I purchased the Harry Potter add-on, this is on a Google Pixel 6 Pro with latest software. Upon selecting the add-on I am presented with a black screen and it failed to load, making it unplayable. I requested a refund however Google have said it isn't eligible. Frustrating to spend £2.99 on content that I now can't use. Otherwise the game is pretty fun.",2
com.wb.headsup,ItzBella G,"Looks like a good game. Unfortunately, I have never got to play it. The game is really laggy and crashes on the home screen. I would probably rate higher if these issues were fixed.",1
com.wb.headsup,Michael Linberg,"I've bought 3 packs and everything was fine but then I bought the Harry Potter packs and they don't load at all no matter how long I wait. Restarted my phone and removed and downloaded the app again to see if that was the problem, but every other pack still worked besides the harry potter ones. I don't pay for things for them not to work...",1
com.wb.headsup,Graeme Cooper-Volkheimer (x Critical Strike x),"Love this game, but this app is awful on android compared to iPhone. The scrolling is side ways showing only 3 decks at a time and scrolls so slowly its a pain to find a deck. Some decks are missing like Star Trek? Needs improvement compared to the other OS. Update - it is still bad.",2
com.wb.headsup,Katharine,"This app is awesome when you're bored , you can play it with your friends and family I played it with my family ❤️ but there is only one disadvantage, there is only a limited amount of options are available 🙍🏻‍♀️🥲",4
com.wb.headsup,Aaron Powers (thatmagicstore),Love the game. Love it. Makes for a great quick game or several of them over a night. Update: What did you do to the home screen. That is just awful and horrendous. Put it back,1
com.wb.headsup,Stephanie Ouimette,I bought the create your own deck but it's not doing anything. I click on it and it just says place on forehead and doesn't do anything. It doesn't give me a chance to customize anything or do anything. So I need to either be reimbursed or it needs to be fixed or tell me if there's something else I need to do.,1
com.wb.headsup,C Phelps,"First deck ""build your own"" can't find the build section. Can't find support to ask help game straight up works but overly restrictive and not intuitive interface prevents me doing what I want",2
com.wb.headsup,Adil,I've spent £20 on the entire set but some of them don't even work??? The star wars and Harry Potter for example keep my phone blank and black and I have to restart my phone to use the app. I have a Samsung s22 so it can't be an update issue?,1
com.wb.headsup,A Gee,I dont even have enough money to pay. And when it was loading suddenly is frozed.i hate this game a lot .its one of the most crapest game in the world,1
com.wb.headsup,TERESA,You have to purchase anything/everything you want. I really wished I had read reviews BEFORE I purchased it because IF it makes it all the way to 1st item to guess it usually doesn't go any further and most the time it just sits there like it's trying to start then just kicks you completely out. Don't waste your time and money!!,1
com.wb.headsup,Andrew Courtney,Fun game! But the customize feature on build your own decks doesn't appear anywhere so I can actually build the deck,4
com.wb.headsup,Felicia Yoakum,"Great game, my family loves to play, but needs some TLC. For instance the seasonal packs only have a few cards, so after just 1 round with 4 people we already see repeats. Also, you really need a ""The Office"" deck.",4
com.wb.headsup,Ken Everett,"This app is worthless without the ""build your own deck"" add-in feature. One of Ellen's points about this game was that she used it to make meetings more interesting, or to use as an educational aid for children. Please advise when/if this will be available again.",2
com.wb.headsup,Travis Wantland,"I bought the Harry Potter Expansion pack and every time I try to use it the screen just goes black. Tried exiting app and re entering and Uninstaller and reinstall, still just black screen.",1
com.wb.headsup,Grayson DeWitt,"This is the worst user experience I've experienced for a simple game app. Just opening up the app is a roll of the dice, you never know if it'll actually open and if it does it takes 5 minutes for it to load. It requires internet connection just to open the app which is ridiculous for a simple party game app. You should be able to launch this while waiting in line for something and play a couple rounds, but its wildly inconsistent. Two stars because when the game actually works it is fun.",2
com.wb.headsup,Lydia Cain,"How do you make your own deck? It goes straight to playing the deck with option""1"" and won't even let us flip to say wrong or right.",1
com.wb.headsup,Patrick Bigler,Too many notifications. I don't need ads I'll play the game if I want to. Which I don't anymore.,1
com.wb.headsup,Cassie Wilson,"Trying to play after we just bought $15.00 CAD expansion pack and the app won't load 6 times in a row now after updating and restarting, on a Friday night when we're trying to play it, Pretty pissed off. Get better load balancing. This is stupid and I want my money back for a better app that I can play with my friends.",2
com.wb.headsup,Yaki Jacques,The build your own deck suddenly stopped having the edit button. No way to edit or add words,1
com.wb.headsup,Bella Heinze,"App was stuck on home screen. Fully updated my app, restarted my phone, uninstalled and reinstalled it. Wouldn't work after trying multiple times a day for like a week",1
com.wb.headsup,Fairy Sora,It was amazing!! I would give it a 5 but sometimes when I do it I the right but it says I did it wrong,4
com.wb.headsup,Ntombie Ncube,I love this game it is great for rainy days and boring games keep it up this is a nice game it is great for kids.,5
com.wb.headsup,Jacob “Burnt Ramen” Huber,After the new update. The create my deck no longer allows me to edit cards,2
com.wb.headsup,shiven,I'm sure the game is fun. Unfortunately I couldn't test it because I don't have friends to play with.,5
com.wb.headsup,Sonya Wright,Can't get game to start. Just a bunch of ads.,1
com.wb.headsup,A Google user,"It used to be good although I had to restart it after a while as the sounds would eventually stop working. With this latest update, the new whizzy graphics that have been introduced for each name makes it slow. It's hard to read as it swaps over so you lose at least a second between each one. I don't think it was very well thought through. Also, it plays the recording audio with a frozen video on the screen when you're trying to look at the answer you got right or missed which blocks them. There doesn't seem to be an option to turn this off.",3
com.wb.headsup,Ian Schatzle,Couldn't get past the ads to actually play the game.,1
com.wb.headsup,Asfa Rajper,Very good but they should make easy level as age 7-14 I'm on ...... not of 14 but for kids thank you,4
com.wb.headsup,Louisa Keslin,Ehhh this game is not that bad but there is one problem it is like u pay for everything some of are good for kids but all of them is money and my daughter want to play the food one but guess what it is money she has to play the movie one she does not watch movies like that I want u guys to some not money plss let this happen,3
com.wb.headsup,Ahmed Hussain,"When I downloaded this game,I was super happy to play it.But when I loaded up the game,it frooze and kicked me out.Unfortunately I wasn't able to play,I'm giving it a one star until its fixed so I can play it.",1
com.wb.headsup,Aprol Barron,"It's ok expensive, and the words are repetitive. Got the adult version for a party, and it's super lame.",2
com.wb.headsup,Cameron Abma,radically expensive - get the free one. every chance this game tries to take the money.,1
com.wb.headsup,Dennis Laginikoro,Made payment to play the game but it kept saying to make another payment to play. Not happy,1
com.wb.headsup,Adam Whitehouse,"Bought a set of packs, most won't work, no response regarding refund/fix.",1
com.wb.headsup,Mac Holder,Just stay on the loading screen never could play the game,1
com.wb.headsup,E Dorin,"Paid $20 for the game pack & many do not work including Star Wars, Harry Potter, etc. Very disappointing",2
com.wb.headsup,Jonathan Woodward,"The game is great, apart from occasional crashes. HOWEVER.... I have bought 10 ""build your own deck"" and for the 4th time they have been completely wiped clean. Everything I have created has been erased. Back to square one... yet AGAIN. And I can't seem to find a support page for help",3
com.wb.headsup,Alison Williams,"I purchased decks and we've been enjoying Heads Up for a long time! Now it just updated when I got ready to play. Not only is the homepage trashy and ad covered, but my decks are gone! I honestly want my money back because I don't feel like trying to struggle through the ads to play a game. I'll go traditional with charades for all this mess.",1
com.wb.headsup,Rochelle Silvestre,"It's good, but no setting options available.",3
com.wb.headsup,Julia Henwood,Wouldn't even let me past the pay to play. Absolute garbage. If I could I would rate 0 stars.,1
com.wb.headsup,Chris J,Don't waste your time downloading this. Looks like you have to purchase everything to play it.,1
com.wb.headsup,Chandra Lewis,"Looking for a free game and you can't even try it for free, but it's listed in the free apps",1
com.wb.headsup,Shanna Taylor,There is not a lot of options unless you pay and then some of the words are so complex that my little sister can't tell what it is by picture or by trying to read it,1
com.wb.headsup,Jamie Milliken,"I'll change this rating if the crashing issue is fixed. It's been too long and too many people with the same issue that it feels 'ignored'. Like others, I try opening, it crashes. Reinstall, crashes. Clear cache, crashes. Pretty pointless to have this app take up space, and a little disappointing that I spent $ on packs I can't use. Family sitting together - ""hey, let's play that Heads Up! game""... ""Sure! Oh, no, wait, it's still broken"". Please fix!",1
com.wb.headsup,Danny Sulkin,Used to work. No more. All I get is a LONG screen of ads with no option to play. Sad waste.,1
com.wb.headsup,laylia doran,Settings are gone?????? You used to be able to extend the game timer. Because there were settings. Now there legit isn't even a settings option. I've spent over $45 on this game over the last 3 years. This is stupid.,2
com.wb.headsup,Michael Yang,Not a game. Just an ad platform. I downloaded the app and got a paywall that I can't exit out of. 🗑️ Devs. This used to be a good game. Now it's just a trap to get you to pay for other games you probably don't even care about.,1
com.wb.headsup,Myisha Peterson,"This GAME/APP Sucks! Everytime I try to access this game, it never loads. I un- install and re- install only for the game to still not load. I have bought decks and can't even play the game. Not worth the time!",1
com.wb.headsup,David Howson,Clearly just an app made for iPhone that had no effort put into the Android version and doesn't work properly at all. It really wouldn't take much effort to make this useable. Lazy Android port by the development team,1
com.wb.headsup,Carla Connelly,So annoying we can't add more time for guessing! Why can't we have the option to adjust the time? You would make many people happy if you would fix that. We would play more often.,2
com.wb.headsup,ailesh patel,"I think the game is really fun, but the different sets you can do for free are really limited so I have to play the same sets over and over again.",3
com.wb.headsup,Sergio Davila,"Heads up! Is the best & fun game to play with family , friends or with just 2 people . Probably even with your pet lol. I really recommend this game also the Netflix heads up is fun. No problem on my android galaxy note ultra works perfectly.",5
com.wb.headsup,Chance Her,"Was fun, but the game is not working anymore. Can't get pass the loading screen. Please fix. I've updated the app, but it did not solve the issue.",2
com.wb.headsup,Elsey Underdown,Great game. Super fun downloaded to play with friends. Lots of fun and super easy to use. Couple of reasons why I didn't give it 5/5. First it can sometimes be a bit glitchy for example it will get stuck on pass or correct for a while. Second you only get a few packs and they cost so much!!! If this could be improved it would easily be 5 stars.,4
com.wb.headsup,Rachael C,"This game automatically charged me twice today without my permission, once for ""Welcome Offer 2022"" for $21.99 and once for ""Fun With Marvel Friends"" for $10.59. I got a free version of this game ages ago, opened it once, and haven't used it. I only became aware of this through the charges to my account. There is no way to contact the game for a refund. I Uninstalled it in hopes it will not charge me again without my permission. Please offer a way to get a refund and correct this glitch.",1
com.wb.headsup,Julie BH,"Loaded once or twice after installation on my Android phone, but after that first time, never got the game fully through the loading circle again.",1
com.wb.headsup,Lyn Wunschl,Great fun with a group of 8 or 10. Played once with 20. It slowed down a lot. Never did play with teams,5
com.wb.headsup,Bianca Proudfoot,We currently have loadshedding and this app came to the rescue. My tummy hurts from all the laughing!,5
com.wb.headsup,A Google user,"I have had this game for quite a few years now. I love to play it with my oldest daughter. Unfortunately, it has begun slower and slower over time. Their seem to be a lot of issues with the game and no resolution. I have played many different games on my phone and never had an issue. The reviews all say the app crashes, mine included. I hope the developers put some effort into it and fix the bugs, instead of just releasing new decks. Until then, it's useless.",3
com.wb.headsup,Regina DeDominicis,"Not very user friendly and certainly not customizable. One would think that if you pay $30 for a lot of fun that you'd be able to customize the amount of time you have to play. Furthermore, not being able to back out of one category after finishing a round to try something different is not possible. You're trapped and can't get out until you play several rounds UNLESS you quit the game and relaunch it. Horrible design, especially for the money!!!",1
com.wb.headsup,EJ,"All ads, can't even play the game",1
com.wb.headsup,ninjampotokwane,I love this game so much it's really an awesome game to play at a party or with family,5
com.wb.headsup,A Google user,"So I played this game with some friends while I was away for training with the Army, thought it was a blast! But then when I came home, I tried to play it on my phone and two others, all androids by the way, and every time I would complete a round, it would like only record the audio first and then after the entire game was heard, we could see the footage after, but separately. Like it wasnt recording the audio and video together. Or if it was, it was playing them back separately. Fixed or no?",2
com.wb.headsup,Emily Dvorak,⚠️Do not download ⚠️ it's not an offline app. It barely loads. It doesn't work very well at all. It's not what your expecting.,1
com.wb.headsup,Aeryn,"I truly wish it worked. I played this with a few of my friends. They have apple phones and it worked flawlessly. On my Android, it freezes after opening the app, every SINGLE time. I don't even have much memory taken up. I hope they fix this and/or fix the phone bias. Disappointed that I couldn't play such a fun game :(",1
com.wb.headsup,Joshua A,I liked the original version better. It was more customizable and had a point system that you could play and use the points for more decks. You could set the time limit to be longer. You would get extra seconds when you got an answer right. You could make your own custom decks to play with. It was a lot more fun.,1
com.wb.headsup,A Google user,"Game actually mostly works for me, despite other comments saying it crashes. Tilting sensitivity needs to be raised, because it doesnt register an up or down sometimes. Biggest issue is that when I go to buy a deck it asks me to select an account, and the only option is ""None of the above."" I'd love to buy the anniversary deck, but won't until I can associate my account. It also is seriously stupid to me that you cannot even start the game without a network connection. Change that please",2
com.wb.headsup,Sierra DeLancey,"I bought a bunch of extra packs and the app crashes immediately after it ""loads"". I deleted it for over 2 years. Tried downloading it again and it crashes just like it used to. I want my money back Ellen. Edit: tried downloading again after a couple years and the same problem...wish I could give 0 stars.",1
com.wb.headsup,Jeremy Pfeifer,"Loved this game, then it became a headache. My wife and I loved playing this game together. For the last year, we would play for a while, but if we stopped, then it would freeze right before loading. We started uninstalling and re-installing, and that seemed to work, but it became a headache to do that every weekend. This used to be a great app, but it has seriously become a headache. From what I read, I guess we have to buy iPhones.",2
com.wb.headsup,H G,"Intro offer said something like $1.99 and unbeknownst to me, I was charged $21.24 for one month of access. We also had issues with the app pausing periodically and it was slow here and there. To make it worse, I can't figure out how to cancel the subscription. They don't make it easy that's for sure!",3
com.wb.headsup,Afsheen Munge,I was told this game is fun for family times or with friends. But it crashed right when I opened it the first time. Bogus app.,1
com.wb.headsup,Marcel Taylor,"Game was cool but now the Star wars, Harry Potter cards etc aren't working anymore for me",3
com.wb.headsup,A Google user,"Decent game that used to be great. Slower load times and no settings at all are a problem. For example the only I can get it to NOT record once accept it the first time is by disabling the camera permission. However, all of this I can overlook. What I can't overlook is the loss of the ""restore purchases"" button. When I moved to a new phone, I can see at least 5 decks I'd purchased previously that are no longer available to me. That's unacceptable.",1
com.wb.headsup,Amanda Hetrick,"Really cute, have good deals often. Kids always Crack up playing this game. Also play at family events like Xmas parties.",5
com.wb.headsup,TheMedalohonor,"Abysmal optimization for Android. The user interface is slow to scroll through. For some reason they altered the scroll speed to be slower. You can't even buy individual packs. Why not? The devs literally losing money by not offering that. They somehow think they can justify $105.61 for 50 packs, most of which I wouldn't use. The in-app notification is designed to appear as an iOS popup and looks fake. This is somehow the #6 Top Free but fails to provide a good UI with desirable features.",1
com.wb.headsup,A Google user,"Not sure if this just isn't meant for Android, but the app keeps freezing on the 'Pass' and 'Correct!' screens, yet the clock will keep ticking. It also registers the roll-back gesture (Pass) as a 'Correct!' gesture. It's getting pretty annoying and I may reach the point of uninstalling.",2
com.wb.headsup,Kelsey Ruszkowski,"False advertising on the welcome deal. They give you about 20 minutes to decide to pay $20 to purchase all their decks, but turns out it doesn't actually include all the decks. The Marvel decks are an extra $10! Those are the ones I wanted the most. I used to enjoy playing heads up back when the game had a decent amount of good free decks (then just spend a dollar here or there to add on), but now it seems impossible to enjoy without buying a ton of decks",3
com.wb.headsup,Armani,"I really like this game, especially if you have a room full of friends around. The biggest issue this faces is that it crashes or stops responding so often that it makes for a painfully slow experience to play. At least once per game you will need to close and reopen the app, and this goes for all devices.",3
com.wb.headsup,A Google user,"I love this game & I love the creator But there's a couple of complaints I have. A few years back it offered more free decks, that some now cost .99 to play. Also it glitches sometimes and makes all the letters blocky and illegible, correct and pass actions don't always work and have to be done multiple times. Also it'd be super cool if there was an option to lengthen the time maybe 5-10 more seconds.",3
com.wb.headsup,The PotatoKing69,The game has no information on how to watch saved videos. It has no menus. It's has no customer support/service. The app freezes a lot and even randomly skips even if you look down. Like WTH?,1
com.wb.headsup,mynameis nameless,"Me and my cousin wanted a game to play, so we decided to get this one. And it just doesn't work. For her, the game loads and starts right away, but 10 seconds into the process of the actual gameplay it just takes her back to the home screen, and she has to start the game over constantly. For me, it won't even load. It stops quarter way from being done, and freezes my entire device. Nice game, Elen",1
com.wb.headsup,A Google user,"One star only because I can't give it a zero. Obviously written for a Apple device. The game is very slow and your have to purchase nearly every deck, no one time purchase option, and can't remove ads and no option to exit the game, I have to close it with Android task manager. This is a perfect example of what is wrong with Android games. Uninstalled.",1
com.wb.headsup,A Google user,"This is a good game and I downloaded it so that I could lay it with my friends at my sleep over. It will work for a short period, but then all of the letters turned to squares and rectangles. Shortly after that, the game crashes. We got this game on my friends phone and it worked just fine, but not on my device. Also the random deck is always branded.",2
com.wb.headsup,A Google user,The game itself is fun - no qualms there. The app doesn't function well on the Android version. Gestures aren't read or are misread. Videos save but are just still images with audio. Some audio in the app plays over itself. Just needs a ton of cleaning up and updates.,1
com.wb.headsup,A Google user,"It was great until they updated it and changed the free decks and packs to get more money. Plus the decks I bought are not all included and j cannot recover them. Plus the words and all take up so much of the screen- someone in space could read it, it hurts my eyes. And I have to click the packs twice to play. And like others, I want the video option so I can turn it off- its unneccessary. Dont download till they change it back.",1
com.wb.headsup,Suhail Syed,App freezes after opening very slow on Android. It seemed to work reasonably well on iphone,1
com.wb.headsup,A Google user,"I've had this game for a long time, and several weeks ago it started crashing. It wouldn't open the app at all, not even to the home screen. I deleted it and then today I reinstalled it, hoping to restore my purchases (I had bought a couple of packs before it started crashing). It was still crashing, not even letting me open the app. I deleted it- this time for good. 😒",1
com.wb.headsup,dave haveman,"No directions, no help anywhere, all there trying to do is sell expansions without explaining how to play the base game...",2
com.wb.headsup,khazi hadebe,My family loves this game we play with it all the time when we are bored,5
com.wb.headsup,A Google user,"Was having lots of fun using this game in my classes with non-English-speaking kids. But now the game crashes every time when trying to open the custom deck. Since this is the only deck I really use, as I can customize the words to suit the ability-level/age of the students, this has basically rendered the game useless to me. Not ideal, since I had to pay for the custom deck. Will change my rating when the bug is fixed.",1
com.wb.headsup,Alexandria Kosis,"so for some reason the game keeps crashing or is super slow now. I miss the old set up cause it ran just fine. now with the extra stuff when you open it, it will either freeze while playing a game or crash when trying to load up the main screen. please fix this issue. I did uninstall and reinstall btw.",2
com.wb.headsup,Christianna Cirino,"Won't load. My husband and i enjoyed playing this together. We decided to play one day while sitting outside but it kept crashing. We thought it was crashing due to low internet signal strength so I switched to mobile data. However, the problem continued. I deleted the game and reinstalled it only for the game to not even load. Very frustrating. Please have your people fix immediately Mrs. Degeneres.",1
com.wb.headsup,A Google user,"Game is super fun, but has issues on a Samsung Galaxy S9 that do not happen on an S7. First issue is while playing, it doesn't always register the pass/tilt up motion. Second issue is that the video recordings do not work correctly. All recorded clips show a runtime of 51:28:12. I get one frozen frame of video while the audio plays, then silence while the video plays.",2
com.wb.headsup,A Google user,"Same as everyone else that has newly downloaded. Too much lag, won't respond to motions. I had it for a couple years on a different phone, had great fun with it! And changed phones a year ago. I just went to download it on this phone and can't even get through one round. Boo.",1
com.wb.headsup,Chloe,Thought it was a free app but can't play unless I pay for a bundle? :(,1
com.wb.headsup,Ryder Lyddieth,Didn't even let me play it kept crashing!,1
com.wb.headsup,A Google user,"This was my go-to car game, but ever since I upgraded to a new phone, I can't use it. It's pretty unacceptable that I've got a newer piece of tech that is suddenly ""incompatible"" with this app - especially as I've purchased decks in the past (you got my money and I have nothing to show for it, so I guess I learned my lesson about ever purchasing anything from WBIE). And of course, since it needs an active Internet connection, I can't even use my old phone unless it's connected to Wi-Fi (defeating the purpose of it being my ""in the car"" game).",1
com.wb.headsup,Chris Diesch,"Honestly the user interface is AWFUL. I have a z fold 3, and I don't expect every app to use the full inner screen, but even besides that it's still a UI reminiscent of the earliest days of app development. It lacks a search function for searching through the decks. It lacks the ability to adjust the timer or to randomize the decks, in fact as far as I can tell there are NO settings of any kind available. While the core game itself is fun. The UI is so awful it's not worth the hassle.",1
com.wb.headsup,Orlando Shelly,Fun and addictive game. Super annoying that there is no settings to turn off music but leave on sound for the countdowns or change the time allowed. I read the actual rules and you should get 2 minutes. It only allows you to do 1 minute. Not much time for anything. I get that's the challenge but they should give you a choice...,3
com.wb.headsup,Sajjad Butt,It is so much fun to play With friends,5
com.wb.headsup,A Google user,"really enjoy the game it's self but one of the things I like about the app is that it records a video of you whilst you're playing but as of recently it gives me a long video with the first part being audio and the second part being silent footage. I have uninstalled it and then reinstalled it, and checked allow to everything it asks to allow.",3
com.wb.headsup,A Google user,"I have had many a fun minute playing this game. However I can't give it a high rating because there simply aren't enough answers, so games become very repetitive very quickly. If you play 4-5 times in one category you will see the same answers coming up again and again. It takes all the fun out of it, because the person describing will just say ""that young actor we had in the last round"" etc. This isn't just the free games. I bought a bundle of about 10 premium games and the these are the same.",2
com.wb.headsup,A Google user,"App used to be great, not so much anymore. I had a created a ""Build your own"" deck with over 100 cards and have used it several times over the last year, then when I recently opened the app, the deck is gone. Tried contacting support, no resolution. Now the last couple of times I've tried to use the app it won't even open. Tried uninstalling and reinstalling - nothing. Uninstalled for good this time!",1
com.wb.headsup,Alisa Curley,"This is a really fun game but all the packs you buy run out of cards so quickly so you wind up with tons of repetitions. Even if you have only played two rounds of a pack, you start seeing repeat clues.You wind up having to pass on tons of clues because they've already been played and the game stops being fun. I guess that's how they get you to keep buying new packs.",2
com.wb.headsup,A Google user,"Step up your game, only offer a few names and nouns in each category very repetitive very boring after 2-3 rounds of it. Not hard to implement many nouns in each category. Very disappointing especially when you spend money on the game. Highly recommend another game.",1
com.wb.headsup,A Google user,"Downloaded the app but continually unable to play it; no options available just the cover festive image on the opening page. Uninstalled and reinstalled repeatedly but still the same. Friends who use the app say is always gets stuck and you have to reboot your phone to make it work. Not what I was expecting, and so disappointing",1
com.wb.headsup,A Google user,For the past few months the app won't open and crashes. Have contacted support twice and haven't heard anything. I have uninstalled and reinstalled several times but doesn't help. When it worked it was fun. We even bought several extra decks so it makes it even more frustrating that it doesn't work now.,1
com.wb.headsup,A Google user,"To play it is awesome, however it has to load up the decks every time which requires an internet connection. When we're traveling, if I've already downloaded the decks I don't get why the app has to reconnect and download the decks again (or won't open/work). If they fix this issue it's absolutely 5 stars!",1
com.wb.headsup,A Google user,"Melts my phone, user interface is very non standard and makes it hard to navigate on Android OS. Not very many free ones and the paid ones seem excessively pricey for something so simple. Should give you the option to make your own decks for free.",2
com.wb.headsup,A Google user,Have downloaded and re-installed multiple times on my andriod device but once installed and trying to open the game app it acts like it's loading/opening and about 90% loading the app crashes and closes down on itself. Would be nice to be able to play a game that has been uninstalled/downloaded/ installed multiple times to see if the original install didn't install right the first time but that clearly isn't the problem nor fix this app has issues.,1
com.wb.headsup,Tyler L,"Overall this is a super fun game. My wife and I downloaded it while having a boardgame night and we had a blast, literally spent about 2 hours playing this and keeping score. I only rated 4 stars because as others have mentioned, the decks do repeat themselves eventually. We played all the free ones, and I purchased the Perfect Pitch one, and they all repeated at some point. Please, add more to each category before adding different decks! Than I'll give 5 star.",4
com.wb.headsup,A Google user,Fun but frustrating. The game is fun. I always have a blast with playing with friends. I enjoy the the decks and have purchased a few. I will say the game doesnt always register the motion. Which shaves time off the clock and makes it very frustrating.,3
com.wb.headsup,A Google user,"Controls are unreliable, reading the up on a correct (making it register as a pass) and freezing. Sound shuts off after about 2 rounds and is often delayed, complicating gameplay. The decks are cool and fun. Has the potential to be a great app.",2
com.wb.headsup,A Google user,App takes forever to load. Very slow app if you don't have a high performance device. Don't waste your time and space with this app. Just get the Charades app which is exactly the same but has much better performance and uses less storage.,1
com.wb.headsup,A Google user,"We had many hours fun playing this with friends last night and we have bought also a couple of new decks. What I do not understand is why the video doesn't record anything, it's only a frozen screen with sounds - that would have been awesome if that would work cuz we had some hilarious moments we wish we could have watched back. Also we think there should have been one test play before buying a deck because the description is not always sufficient .",3
com.wb.headsup,Emily Bailey,Great game to play with friends and family! It's our favorite game to play when we are having bonfires! Wish there were an easier way to just view every deck on the app. Maybe just have a entire deck list option to easily view all decks on the app!,4
com.wb.headsup,A Google user,"The experience is extremely buggy. Loading the game takes a ridiculous amount of time, when it even loads. It registers input when playing about half of the time, often requiring you to tilt your phone multiple times before the game will move on. There is a problem on Android that doesn't allow you to access your purchased decks. I purchased decks and still do not have access to them. I was told that the developers were working on a fix, but it still doesn't work and they won't refund me.",1
com.wb.headsup,toomuchSugaRush,i dont like it at all. Why download this with limited options and pay for more categories? Waste of time. I couldnt even make my own,1
com.wb.headsup,A Google user,"A waste of space and time to be honest! Upon installation and getting started this app takes a while to load. That is a big no no, apps are meant to load fast! Then the video, with no option to skip it another no no! Then no menu options, again a big no no! And finally the sloooooow scrolling, this made me want to pull my hair out!",1
